Period	Frame	Time [s]	player	x	y
1	20555	822.2	23	0.27359	0.19068
1	20555	822.2	24	0.35359	0.43161
1	20555	822.2	25	0.83687	0.48995
1	20556	822.24	15	0.49124	0.21326
1	20556	822.24	16	0.53225	0.42656
1	20556	822.24	17	0.39624	0.53098
1	20556	822.24	18	0.37954	0.06727
1	20556	822.24	19	0.35089	0.18675
1	20556	822.24	20	0.47116	0.44399
1	20556	822.24	21	0.38686	0.1919
1	20556	822.24	22	0.48595	0.60715
1	20556	822.24	23	0.27387	0.19143
1	20556	822.24	24	0.35468	0.43366
1	20556	822.24	25	0.83706	0.49088
1	20557	822.28	15	0.49252	0.21482
1	20557	822.28	16	0.53246	0.42908
1	20557	822.28	17	0.39435	0.53285
1	20557	822.28	18	0.38049	0.06868
1	20557	822.28	19	0.35165	0.18888
1	20557	822.28	20	0.47246	0.44631
1	20557	822.28	21	0.38749	0.19379
1	20557	822.28	22	0.48787	0.60873
1	20557	822.28	23	0.27416	0.19222
1	20557	822.28	24	0.35575	0.43573
1	20557	822.28	25	0.83723	0.49182
1	20558	822.32	15	0.49379	0.21641
1	20558	822.32	16	0.53269	0.43157
1	20558	822.32	17	0.39251	0.53483
1	20558	822.32	18	0.38144	0.07002
1	20558	822.32	19	0.35241	0.19103
1	20558	822.32	20	0.47375	0.44861
1	20558	822.32	21	0.38812	0.19571
1	20558	822.32	22	0.48976	0.61033
1	20558	822.32	23	0.27445	0.19309
1	20558	822.32	24	0.35682	0.43779
1	20558	822.32	25	0.8374	0.49276
1	20559	822.36	15	0.49505	0.21797
1	20559	822.36	16	0.53294	0.43408
1	20559	822.36	17	0.39071	0.53698
1	20559	822.36	18	0.3824	0.07146
1	20559	822.36	19	0.35317	0.19319
1	20559	822.36	20	0.47503	0.45094
1	20559	822.36	21	0.38877	0.19771
1	20559	822.36	22	0.49165	0.612
1	20559	822.36	23	0.27475	0.19399
1	20559	822.36	24	0.35788	0.43988
1	20559	822.36	25	0.83754	0.49371
1	20560	822.4	15	0.49628	0.21955
1	20560	822.4	16	0.53319	0.43662
1	20560	822.4	17	0.38896	0.53919
1	20560	822.4	18	0.38333	0.07284
1	20560	822.4	19	0.35392	0.19531
1	20560	822.4	20	0.47631	0.45326
1	20560	822.4	21	0.38941	0.19959
1	20560	822.4	22	0.49352	0.61374
1	20560	822.4	23	0.27505	0.19484
1	20560	822.4	24	0.35894	0.44204
1	20560	822.4	25	0.83766	0.49469
1	20561	822.44	15	0.49751	0.22116
1	20561	822.44	16	0.53346	0.43917
1	20561	822.44	17	0.38727	0.54145
1	20561	822.44	18	0.38428	0.07431
1	20561	822.44	19	0.35468	0.19758
1	20561	822.44	20	0.47758	0.45555
1	20561	822.44	21	0.39007	0.20148
1	20561	822.44	22	0.49535	0.61559
1	20561	822.44	23	0.27535	0.19572
1	20561	822.44	24	0.35999	0.44419
1	20561	822.44	25	0.83772	0.49579
1	20562	822.48	15	0.49875	0.22285
1	20562	822.48	16	0.53374	0.4417
1	20562	822.48	17	0.38563	0.54377
1	20562	822.48	18	0.38523	0.07572
1	20562	822.48	19	0.35541	0.19979
1	20562	822.48	20	0.47885	0.45787
1	20562	822.48	21	0.39074	0.20346
1	20562	822.48	22	0.49717	0.61744
1	20562	822.48	23	0.27566	0.1966
1	20562	822.48	24	0.36101	0.44631
1	20562	822.48	25	0.83777	0.49694
1	20563	822.52	15	0.49996	0.22443
1	20563	822.52	16	0.53402	0.44425
1	20563	822.52	17	0.38406	0.54621
1	20563	822.52	18	0.38619	0.07728
1	20563	822.52	19	0.35615	0.20208
1	20563	822.52	20	0.48011	0.46021
1	20563	822.52	21	0.39139	0.20539
1	20563	822.52	22	0.49897	0.61936
1	20563	822.52	23	0.27598	0.1975
1	20563	822.52	24	0.36201	0.44841
1	20563	822.52	25	0.83782	0.49808
1	20564	822.56	15	0.50116	0.22598
1	20564	822.56	16	0.53433	0.44681
1	20564	822.56	17	0.38254	0.54874
1	20564	822.56	18	0.38715	0.07877
1	20564	822.56	19	0.3569	0.20432
1	20564	822.56	20	0.48137	0.46248
1	20564	822.56	21	0.39208	0.20738
1	20564	822.56	22	0.50073	0.62135
1	20564	822.56	23	0.2763	0.19842
1	20564	822.56	24	0.36302	0.45058
1	20564	822.56	25	0.8379	0.49916
1	20565	822.6	15	0.50235	0.22754
1	20565	822.6	16	0.53464	0.44929
1	20565	822.6	17	0.38109	0.55139
1	20565	822.6	18	0.3881	0.08019
1	20565	822.6	19	0.35766	0.20662
1	20565	822.6	20	0.48263	0.46478
1	20565	822.6	21	0.39278	0.20938
1	20565	822.6	22	0.50247	0.6234
1	20565	822.6	23	0.2766	0.19927
1	20565	822.6	24	0.36402	0.45272
1	20565	822.6	25	0.838	0.50019
1	20566	822.64	15	0.50355	0.22911
1	20566	822.64	16	0.53498	0.45184
1	20566	822.64	17	0.3797	0.55412
1	20566	822.64	18	0.38906	0.08168
1	20566	822.64	19	0.3584	0.20879
1	20566	822.64	20	0.48389	0.46704
1	20566	822.64	21	0.39349	0.21132
1	20566	822.64	22	0.5042	0.62545
1	20566	822.64	23	0.27693	0.20013
1	20566	822.64	24	0.36501	0.45488
1	20566	822.64	25	0.83808	0.50122
1	20567	822.68	15	0.50473	0.23069
1	20567	822.68	16	0.53532	0.45439
1	20567	822.68	17	0.37837	0.55689
1	20567	822.68	18	0.39004	0.08325
1	20567	822.68	19	0.35915	0.21103
1	20567	822.68	20	0.48514	0.46933
1	20567	822.68	21	0.39421	0.21327
1	20567	822.68	22	0.50589	0.62759
1	20567	822.68	23	0.27725	0.201
1	20567	822.68	24	0.36601	0.45706
1	20567	822.68	25	0.83816	0.50225
1	20568	822.72	15	0.50589	0.23229
1	20568	822.72	16	0.53568	0.45692
1	20568	822.72	17	0.37711	0.55977
1	20568	822.72	18	0.39102	0.08489
1	20568	822.72	19	0.35989	0.21321
1	20568	822.72	20	0.48639	0.47164
1	20568	822.72	21	0.39495	0.21521
1	20568	822.72	22	0.50756	0.62977
1	20568	822.72	23	0.27758	0.20187
1	20568	822.72	24	0.36698	0.45921
1	20568	822.72	25	0.83823	0.50328
1	20569	822.76	15	0.50706	0.23383
1	20569	822.76	16	0.53605	0.45949
1	20569	822.76	17	0.37591	0.56277
1	20569	822.76	18	0.39201	0.08651
1	20569	822.76	19	0.36065	0.21545
1	20569	822.76	20	0.48763	0.47395
1	20569	822.76	21	0.39569	0.21715
1	20569	822.76	22	0.50921	0.632
1	20569	822.76	23	0.27791	0.20273
1	20569	822.76	24	0.36796	0.46136
1	20569	822.76	25	0.83832	0.50424
1	20570	822.8	15	0.5082	0.23537
1	20570	822.8	16	0.53644	0.46203
1	20570	822.8	17	0.37479	0.56583
1	20570	822.8	18	0.393	0.08806
1	20570	822.8	19	0.3614	0.21762
1	20570	822.8	20	0.48885	0.47625
1	20570	822.8	21	0.39644	0.21915
1	20570	822.8	22	0.51083	0.63429
1	20570	822.8	23	0.27825	0.2036
1	20570	822.8	24	0.36893	0.46349
1	20570	822.8	25	0.83843	0.50519
1	20571	822.84	15	0.50935	0.23699
1	20571	822.84	16	0.53686	0.46462
1	20571	822.84	17	0.37374	0.56897
1	20571	822.84	18	0.394	0.08958
1	20571	822.84	19	0.36215	0.21985
1	20571	822.84	20	0.49008	0.47855
1	20571	822.84	21	0.39722	0.22114
1	20571	822.84	22	0.51243	0.6366
1	20571	822.84	23	0.27858	0.20439
1	20571	822.84	24	0.36989	0.46558
1	20571	822.84	25	0.83853	0.50619
1	20572	822.88	15	0.5105	0.2386
1	20572	822.88	16	0.53728	0.46721
1	20572	822.88	17	0.37275	0.57212
1	20572	822.88	18	0.39501	0.09109
1	20572	822.88	19	0.36291	0.22201
1	20572	822.88	20	0.4913	0.48086
1	20572	822.88	21	0.39802	0.22326
1	20572	822.88	22	0.51401	0.63893
1	20572	822.88	23	0.27894	0.20524
1	20572	822.88	24	0.37086	0.46777
1	20572	822.88	25	0.83863	0.50717
1	20573	822.92	15	0.51163	0.24015
1	20573	822.92	16	0.53772	0.46972
1	20573	822.92	17	0.37182	0.57531
1	20573	822.92	18	0.39603	0.09266
1	20573	822.92	19	0.36367	0.22415
1	20573	822.92	20	0.49252	0.48318
1	20573	822.92	21	0.39885	0.22529
1	20573	822.92	22	0.51556	0.64131
1	20573	822.92	23	0.2793	0.20615
1	20573	822.92	24	0.37183	0.46992
1	20573	822.92	25	0.83873	0.50808
1	20574	822.96	15	0.51277	0.24181
1	20574	822.96	16	0.53817	0.47223
1	20574	822.96	17	0.37096	0.5786
1	20574	822.96	18	0.39705	0.09421
1	20574	822.96	19	0.36444	0.22635
1	20574	822.96	20	0.49373	0.48556
1	20574	822.96	21	0.39968	0.22725
1	20574	822.96	22	0.5171	0.64371
1	20574	822.96	23	0.27967	0.20705
1	20574	822.96	24	0.3728	0.47203
1	20574	822.96	25	0.83884	0.50894
1	20575	823.0	15	0.5139	0.24341
1	20575	823.0	16	0.53865	0.47474
1	20575	823.0	17	0.37018	0.58194
1	20575	823.0	18	0.39808	0.09581
1	20575	823.0	19	0.36523	0.22859
1	20575	823.0	20	0.49493	0.48785
1	20575	823.0	21	0.40051	0.2292
1	20575	823.0	22	0.5186	0.64612
1	20575	823.0	23	0.28006	0.20799
1	20575	823.0	24	0.37378	0.47413
1	20575	823.0	25	0.83897	0.50975
1	20576	823.04	15	0.51504	0.24506
1	20576	823.04	16	0.53915	0.47725
1	20576	823.04	17	0.36946	0.5853
1	20576	823.04	18	0.39912	0.09739
1	20576	823.04	19	0.36601	0.23075
1	20576	823.04	20	0.49613	0.49014
1	20576	823.04	21	0.40136	0.23126
1	20576	823.04	22	0.52009	0.64858
1	20576	823.04	23	0.28044	0.20892
1	20576	823.04	24	0.37477	0.47624
1	20576	823.04	25	0.8391	0.51056
1	20577	823.08	15	0.51615	0.24665
1	20577	823.08	16	0.53967	0.4798
1	20577	823.08	17	0.36881	0.58872
1	20577	823.08	18	0.40018	0.09893
1	20577	823.08	19	0.3668	0.23296
1	20577	823.08	20	0.4973	0.49249
1	20577	823.08	21	0.40222	0.23323
1	20577	823.08	22	0.52153	0.65109
1	20577	823.08	23	0.28085	0.20983
1	20577	823.08	24	0.37575	0.47831
1	20577	823.08	25	0.83922	0.51137
1	20578	823.12	15	0.51727	0.24822
1	20578	823.12	16	0.5402	0.48234
1	20578	823.12	17	0.36822	0.59215
1	20578	823.12	18	0.40123	0.10045
1	20578	823.12	19	0.3676	0.23521
1	20578	823.12	20	0.49849	0.49479
1	20578	823.12	21	0.4031	0.23525
1	20578	823.12	22	0.52296	0.65368
1	20578	823.12	23	0.28127	0.21078
1	20578	823.12	24	0.37675	0.48041
1	20578	823.12	25	0.83933	0.51218
1	20579	823.16	15	0.51838	0.24984
1	20579	823.16	16	0.54077	0.48483
1	20579	823.16	17	0.3677	0.59564
1	20579	823.16	18	0.40231	0.10201
1	20579	823.16	19	0.36842	0.23743
1	20579	823.16	20	0.49965	0.4971
1	20579	823.16	21	0.404	0.23718
1	20579	823.16	22	0.52437	0.65627
1	20579	823.16	23	0.28169	0.21177
1	20579	823.16	24	0.37776	0.48246
1	20579	823.16	25	0.83943	0.51305
1	20580	823.2	15	0.51949	0.25151
1	20580	823.2	16	0.54135	0.48732
1	20580	823.2	17	0.36725	0.59917
1	20580	823.2	18	0.40338	0.10354
1	20580	823.2	19	0.36924	0.23969
1	20580	823.2	20	0.50081	0.49936
1	20580	823.2	21	0.40493	0.23915
1	20580	823.2	22	0.52576	0.6589
1	20580	823.2	23	0.28213	0.21274
1	20580	823.2	24	0.37876	0.48447
1	20580	823.2	25	0.83951	0.51393
1	20581	823.24	15	0.52061	0.25315
1	20581	823.24	16	0.54197	0.48971
1	20581	823.24	17	0.36687	0.60275
1	20581	823.24	18	0.40445	0.10511
1	20581	823.24	19	0.37007	0.24199
1	20581	823.24	20	0.50194	0.50159
1	20581	823.24	21	0.40588	0.24115
1	20581	823.24	22	0.52713	0.66154
1	20581	823.24	23	0.28256	0.21368
1	20581	823.24	24	0.37977	0.48651
1	20581	823.24	25	0.83962	0.51476
1	20582	823.28	15	0.52171	0.25472
1	20582	823.28	16	0.5426	0.49209
1	20582	823.28	17	0.36658	0.60638
1	20582	823.28	18	0.40555	0.10671
1	20582	823.28	19	0.37089	0.2442
1	20582	823.28	20	0.50307	0.50381
1	20582	823.28	21	0.40684	0.24319
1	20582	823.28	22	0.52847	0.66418
1	20582	823.28	23	0.28303	0.21465
1	20582	823.28	24	0.38081	0.48854
1	20582	823.28	25	0.83974	0.51552
1	20583	823.32	15	0.52283	0.25632
1	20583	823.32	16	0.54325	0.49446
1	20583	823.32	17	0.36635	0.61004
1	20583	823.32	18	0.40669	0.10834
1	20583	823.32	19	0.37173	0.24644
1	20583	823.32	20	0.50419	0.50598
1	20583	823.32	21	0.40783	0.2452
1	20583	823.32	22	0.52979	0.66683
1	20583	823.32	23	0.28352	0.21566
1	20583	823.32	24	0.38185	0.49056
1	20583	823.32	25	0.83989	0.51622
1	20584	823.36	15	0.52394	0.2579
1	20584	823.36	16	0.54392	0.49682
1	20584	823.36	17	0.36618	0.61375
1	20584	823.36	18	0.40782	0.10994
1	20584	823.36	19	0.37258	0.24871
1	20584	823.36	20	0.50529	0.50819
1	20584	823.36	21	0.40884	0.24717
1	20584	823.36	22	0.53107	0.66948
1	20584	823.36	23	0.28402	0.21663
1	20584	823.36	24	0.3829	0.49253
1	20584	823.36	25	0.84005	0.51687
1	20585	823.4	15	0.52503	0.25952
1	20585	823.4	16	0.54461	0.4992
1	20585	823.4	17	0.36609	0.61746
1	20585	823.4	18	0.40896	0.11149
1	20585	823.4	19	0.37344	0.25094
1	20585	823.4	20	0.50641	0.51039
1	20585	823.4	21	0.40988	0.24911
1	20585	823.4	22	0.53235	0.67219
1	20585	823.4	23	0.28452	0.21763
1	20585	823.4	24	0.38396	0.49448
1	20585	823.4	25	0.84022	0.51749
1	20586	823.44	15	0.52614	0.26117
1	20586	823.44	16	0.54534	0.50149
1	20586	823.44	17	0.36605	0.62124
1	20586	823.44	18	0.41012	0.11314
1	20586	823.44	19	0.37431	0.2532
1	20586	823.44	20	0.50751	0.51259
1	20586	823.44	21	0.41093	0.25102
1	20586	823.44	22	0.53359	0.67494
1	20586	823.44	23	0.28504	0.21859
1	20586	823.44	24	0.38504	0.49642
1	20586	823.44	25	0.84037	0.51816
1	20587	823.48	15	0.52726	0.26273
1	20587	823.48	16	0.54609	0.50371
1	20587	823.48	17	0.36606	0.62503
1	20587	823.48	18	0.41127	0.11475
1	20587	823.48	19	0.37518	0.25543
1	20587	823.48	20	0.5086	0.51473
1	20587	823.48	21	0.41201	0.25289
1	20587	823.48	22	0.53482	0.67768
1	20587	823.48	23	0.28558	0.21959
1	20587	823.48	24	0.38612	0.49835
1	20587	823.48	25	0.84051	0.51886
1	20588	823.52	15	0.52835	0.26427
1	20588	823.52	16	0.54685	0.50597
1	20588	823.52	17	0.36615	0.62888
1	20588	823.52	18	0.41244	0.11638
1	20588	823.52	19	0.37608	0.25768
1	20588	823.52	20	0.50968	0.51687
1	20588	823.52	21	0.41311	0.25478
1	20588	823.52	22	0.53604	0.68045
1	20588	823.52	23	0.28613	0.2206
1	20588	823.52	24	0.38722	0.50021
1	20588	823.52	25	0.84065	0.51956
1	20589	823.56	15	0.52947	0.26583
1	20589	823.56	16	0.54764	0.50816
1	20589	823.56	17	0.3663	0.63276
1	20589	823.56	18	0.41363	0.11788
1	20589	823.56	19	0.37699	0.25989
1	20589	823.56	20	0.51078	0.51902
1	20589	823.56	21	0.41424	0.25663
1	20589	823.56	22	0.53725	0.68321
1	20589	823.56	23	0.28668	0.22157
1	20589	823.56	24	0.38834	0.50214
1	20589	823.56	25	0.84082	0.5202
1	20590	823.6	15	0.53058	0.26742
1	20590	823.6	16	0.54845	0.51028
1	20590	823.6	17	0.3665	0.63661
1	20590	823.6	18	0.41482	0.11941
1	20590	823.6	19	0.37792	0.26211
1	20590	823.6	20	0.51187	0.52117
1	20590	823.6	21	0.4154	0.25849
1	20590	823.6	22	0.53843	0.68599
1	20590	823.6	23	0.28725	0.22256
1	20590	823.6	24	0.38948	0.50409
1	20590	823.6	25	0.84099	0.52079
1	20591	823.64	15	0.53169	0.26903
1	20591	823.64	16	0.54928	0.51239
1	20591	823.64	17	0.36676	0.64051
1	20591	823.64	18	0.41603	0.12095
1	20591	823.64	19	0.37885	0.26424
1	20591	823.64	20	0.51295	0.52329
1	20591	823.64	21	0.41657	0.26031
1	20591	823.64	22	0.53962	0.68875
1	20591	823.64	23	0.28783	0.22357
1	20591	823.64	24	0.39064	0.50597
1	20591	823.64	25	0.84115	0.52139
1	20592	823.68	15	0.5328	0.27066
1	20592	823.68	16	0.55013	0.51446
1	20592	823.68	17	0.36708	0.64444
1	20592	823.68	18	0.41726	0.12258
1	20592	823.68	19	0.37978	0.26637
1	20592	823.68	20	0.51404	0.52544
1	20592	823.68	21	0.41776	0.26209
1	20592	823.68	22	0.54079	0.69151
1	20592	823.68	23	0.28843	0.22459
1	20592	823.68	24	0.3918	0.50783
1	20592	823.68	25	0.84131	0.52198
1	20593	823.72	15	0.53392	0.27225
1	20593	823.72	16	0.55101	0.51664
1	20593	823.72	17	0.36745	0.64843
1	20593	823.72	18	0.41849	0.12415
1	20593	823.72	19	0.38074	0.26852
1	20593	823.72	20	0.5151	0.52756
1	20593	823.72	21	0.41897	0.26382
1	20593	823.72	22	0.54195	0.69428
1	20593	823.72	23	0.28903	0.22557
1	20593	823.72	24	0.39298	0.50971
1	20593	823.72	25	0.84146	0.52258
1	20594	823.76	15	0.53504	0.2738
1	20594	823.76	16	0.55191	0.5187
1	20594	823.76	17	0.36787	0.6524
1	20594	823.76	18	0.41974	0.12573
1	20594	823.76	19	0.38171	0.27069
1	20594	823.76	20	0.51616	0.52971
1	20594	823.76	21	0.42021	0.26556
1	20594	823.76	22	0.54309	0.69704
1	20594	823.76	23	0.28966	0.22661
1	20594	823.76	24	0.39417	0.51155
1	20594	823.76	25	0.84164	0.52311
1	20595	823.8	15	0.53618	0.27537
1	20595	823.8	16	0.55283	0.52078
1	20595	823.8	17	0.36835	0.65636
1	20595	823.8	18	0.42101	0.12725
1	20595	823.8	19	0.38271	0.27286
1	20595	823.8	20	0.51722	0.53179
1	20595	823.8	21	0.42145	0.26726
1	20595	823.8	22	0.54423	0.69981
1	20595	823.8	23	0.29029	0.22761
1	20595	823.8	24	0.39538	0.51341
1	20595	823.8	25	0.84183	0.52361
1	20596	823.84	15	0.53731	0.27695
1	20596	823.84	16	0.55377	0.52283
1	20596	823.84	17	0.36887	0.66034
1	20596	823.84	18	0.42228	0.12878
1	20596	823.84	19	0.38372	0.27511
1	20596	823.84	20	0.51827	0.53384
1	20596	823.84	21	0.42274	0.26896
1	20596	823.84	22	0.54537	0.70258
1	20596	823.84	23	0.29096	0.22867
1	20596	823.84	24	0.3966	0.51524
1	20596	823.84	25	0.84202	0.5241
1	20597	823.88	15	0.53845	0.27855
1	20597	823.88	16	0.55472	0.52485
1	20597	823.88	17	0.36944	0.66428
1	20597	823.88	18	0.42358	0.13032
1	20597	823.88	19	0.38476	0.27736
1	20597	823.88	20	0.51931	0.53583
1	20597	823.88	21	0.42406	0.27067
1	20597	823.88	22	0.5465	0.7054
1	20597	823.88	23	0.29163	0.22975
1	20597	823.88	24	0.39781	0.517
1	20597	823.88	25	0.8422	0.52459
1	20598	823.92	15	0.53959	0.28015
1	20598	823.92	16	0.55567	0.52688
1	20598	823.92	17	0.37004	0.66823
1	20598	823.92	18	0.42488	0.13188
1	20598	823.92	19	0.38578	0.2795
1	20598	823.92	20	0.52034	0.53784
1	20598	823.92	21	0.42539	0.27239
1	20598	823.92	22	0.54761	0.70819
1	20598	823.92	23	0.29233	0.23083
1	20598	823.92	24	0.39903	0.51873
1	20598	823.92	25	0.84238	0.52508
1	20599	823.96	15	0.54074	0.28178
1	20599	823.96	16	0.55666	0.52884
1	20599	823.96	17	0.3707	0.6722
1	20599	823.96	18	0.4262	0.13337
1	20599	823.96	19	0.38684	0.28164
1	20599	823.96	20	0.52137	0.53981
1	20599	823.96	21	0.42675	0.27411
1	20599	823.96	22	0.54872	0.71093
1	20599	823.96	23	0.29303	0.23192
1	20599	823.96	24	0.40026	0.52042
1	20599	823.96	25	0.84257	0.52552
1	20600	824.0	15	0.54189	0.28341
1	20600	824.0	16	0.55766	0.53085
1	20600	824.0	17	0.37142	0.67617
1	20600	824.0	18	0.42754	0.13494
1	20600	824.0	19	0.3879	0.28379
1	20600	824.0	20	0.52239	0.54176
1	20600	824.0	21	0.42811	0.27573
1	20600	824.0	22	0.54984	0.71365
1	20600	824.0	23	0.29376	0.23302
1	20600	824.0	24	0.4015	0.52212
1	20600	824.0	25	0.84278	0.52589
1	20601	824.04	15	0.54304	0.28493
1	20601	824.04	16	0.55867	0.53283
1	20601	824.04	17	0.37218	0.68014
1	20601	824.04	18	0.4289	0.13644
1	20601	824.04	19	0.38898	0.28589
1	20601	824.04	20	0.5234	0.54368
1	20601	824.04	21	0.4295	0.27736
1	20601	824.04	22	0.55093	0.71638
1	20601	824.04	23	0.2945	0.23419
1	20601	824.04	24	0.40275	0.52374
1	20601	824.04	25	0.84301	0.5262
1	20602	824.08	15	0.5442	0.28641
1	20602	824.08	16	0.55969	0.53481
1	20602	824.08	17	0.37298	0.68411
1	20602	824.08	18	0.43026	0.13795
1	20602	824.08	19	0.39007	0.28805
1	20602	824.08	20	0.52441	0.5456
1	20602	824.08	21	0.43091	0.27905
1	20602	824.08	22	0.55203	0.71911
1	20602	824.08	23	0.29524	0.23529
1	20602	824.08	24	0.40401	0.52533
1	20602	824.08	25	0.84325	0.5265
1	20603	824.12	15	0.54534	0.28796
1	20603	824.12	16	0.56072	0.53672
1	20603	824.12	17	0.37382	0.6881
1	20603	824.12	18	0.43164	0.13954
1	20603	824.12	19	0.3912	0.29021
1	20603	824.12	20	0.52541	0.54754
1	20603	824.12	21	0.43236	0.28069
1	20603	824.12	22	0.55313	0.72187
1	20603	824.12	23	0.296	0.23634
1	20603	824.12	24	0.40528	0.52693
1	20603	824.12	25	0.84351	0.52679
1	20604	824.16	15	0.5465	0.28952
1	20604	824.16	16	0.56177	0.5386
1	20604	824.16	17	0.37471	0.69204
1	20604	824.16	18	0.43303	0.14107
1	20604	824.16	19	0.39233	0.29239
1	20604	824.16	20	0.52642	0.54944
1	20604	824.16	21	0.43382	0.28227
1	20604	824.16	22	0.55421	0.72463
1	20604	824.16	23	0.29678	0.23747
1	20604	824.16	24	0.40655	0.52854
1	20604	824.16	25	0.84378	0.52702
1	20605	824.2	15	0.54767	0.29097
1	20605	824.2	16	0.56282	0.54045
1	20605	824.2	17	0.37564	0.69596
1	20605	824.2	18	0.43445	0.1426
1	20605	824.2	19	0.39349	0.29456
1	20605	824.2	20	0.52741	0.55131
1	20605	824.2	21	0.4353	0.28392
1	20605	824.2	22	0.55531	0.72737
1	20605	824.2	23	0.29757	0.23859
1	20605	824.2	24	0.40783	0.53007
1	20605	824.2	25	0.84407	0.52718
1	20606	824.24	15	0.54884	0.29242
1	20606	824.24	16	0.56389	0.54222
1	20606	824.24	17	0.37662	0.69989
1	20606	824.24	18	0.43585	0.14408
1	20606	824.24	19	0.39465	0.29656
1	20606	824.24	20	0.5284	0.55319
1	20606	824.24	21	0.43678	0.28559
1	20606	824.24	22	0.5564	0.73009
1	20606	824.24	23	0.29838	0.23972
1	20606	824.24	24	0.40912	0.53161
1	20606	824.24	25	0.84439	0.52722
1	20607	824.28	15	0.54999	0.29383
1	20607	824.28	16	0.56497	0.544
1	20607	824.28	17	0.37763	0.7038
1	20607	824.28	18	0.43729	0.14555
1	20607	824.28	19	0.39583	0.29863
1	20607	824.28	20	0.5294	0.55503
1	20607	824.28	21	0.4383	0.28713
1	20607	824.28	22	0.55748	0.73277
1	20607	824.28	23	0.29919	0.24086
1	20607	824.28	24	0.41042	0.53315
1	20607	824.28	25	0.84473	0.52721
1	20608	824.32	15	0.55115	0.29531
1	20608	824.32	16	0.56606	0.54574
1	20608	824.32	17	0.37867	0.70769
1	20608	824.32	18	0.43872	0.14697
1	20608	824.32	19	0.39701	0.30065
1	20608	824.32	20	0.5304	0.55685
1	20608	824.32	21	0.43983	0.28868
1	20608	824.32	22	0.55855	0.73543
1	20608	824.32	23	0.30001	0.242
1	20608	824.32	24	0.41172	0.5347
1	20608	824.32	25	0.84506	0.52721
1	20609	824.36	15	0.55231	0.2968
1	20609	824.36	16	0.56717	0.54745
1	20609	824.36	17	0.37976	0.71156
1	20609	824.36	18	0.44015	0.1484
1	20609	824.36	19	0.39821	0.30267
1	20609	824.36	20	0.53139	0.5587
1	20609	824.36	21	0.44137	0.29019
1	20609	824.36	22	0.55963	0.73809
1	20609	824.36	23	0.30084	0.24315
1	20609	824.36	24	0.41303	0.53617
1	20609	824.36	25	0.84537	0.52727
1	20610	824.4	15	0.55349	0.29829
1	20610	824.4	16	0.5683	0.54917
1	20610	824.4	17	0.38088	0.71541
1	20610	824.4	18	0.44158	0.14985
1	20610	824.4	19	0.39941	0.30464
1	20610	824.4	20	0.53236	0.56053
1	20610	824.4	21	0.44292	0.2917
1	20610	824.4	22	0.5607	0.74075
1	20610	824.4	23	0.30168	0.24431
1	20610	824.4	24	0.41436	0.5377
1	20610	824.4	25	0.84568	0.52734
1	20611	824.44	15	0.55466	0.2998
1	20611	824.44	16	0.56942	0.55081
1	20611	824.44	17	0.38205	0.71925
1	20611	824.44	18	0.44302	0.1513
1	20611	824.44	19	0.40063	0.30667
1	20611	824.44	20	0.53334	0.56236
1	20611	824.44	21	0.44449	0.29323
1	20611	824.44	22	0.56177	0.74343
1	20611	824.44	23	0.30252	0.24548
1	20611	824.44	24	0.41568	0.53918
1	20611	824.44	25	0.84601	0.52736
1	20612	824.48	15	0.55584	0.30126
1	20612	824.48	16	0.57057	0.55242
1	20612	824.48	17	0.38326	0.72309
1	20612	824.48	18	0.44447	0.1527
1	20612	824.48	19	0.40189	0.30878
1	20612	824.48	20	0.53431	0.56416
1	20612	824.48	21	0.44607	0.2947
1	20612	824.48	22	0.56285	0.74609
1	20612	824.48	23	0.30337	0.24666
1	20612	824.48	24	0.417	0.54064
1	20612	824.48	25	0.84634	0.52736
1	20613	824.52	15	0.55701	0.30273
1	20613	824.52	16	0.57172	0.55404
1	20613	824.52	17	0.3845	0.72691
1	20613	824.52	18	0.44594	0.15404
1	20613	824.52	19	0.40317	0.31089
1	20613	824.52	20	0.53528	0.56593
1	20613	824.52	21	0.44766	0.29618
1	20613	824.52	22	0.56392	0.74872
1	20613	824.52	23	0.30422	0.24785
1	20613	824.52	24	0.41834	0.54214
1	20613	824.52	25	0.84667	0.52736
1	20614	824.56	15	0.55819	0.30421
1	20614	824.56	16	0.5729	0.55558
1	20614	824.56	17	0.38578	0.73065
1	20614	824.56	18	0.44742	0.15539
1	20614	824.56	19	0.40444	0.31288
1	20614	824.56	20	0.53623	0.56766
1	20614	824.56	21	0.44927	0.29762
1	20614	824.56	22	0.565	0.75132
1	20614	824.56	23	0.30508	0.24904
1	20614	824.56	24	0.41967	0.54361
1	20614	824.56	25	0.84697	0.52741
1	20615	824.6	15	0.55939	0.30571
1	20615	824.6	16	0.57409	0.5571
1	20615	824.6	17	0.38709	0.73437
1	20615	824.6	18	0.44891	0.15683
1	20615	824.6	19	0.40572	0.3149
1	20615	824.6	20	0.53721	0.56937
1	20615	824.6	21	0.45087	0.29894
1	20615	824.6	22	0.56607	0.7539
1	20615	824.6	23	0.30595	0.25025
1	20615	824.6	24	0.421	0.54505
1	20615	824.6	25	0.84726	0.52749
1	20616	824.64	15	0.56059	0.30716
1	20616	824.64	16	0.57528	0.55854
1	20616	824.64	17	0.38843	0.73805
